County_State,Number_Insured,NInsured_CI_LowerBound,NInsured_CI_UpperBound,Number_Uninsured,NUninsured_CI_LowerBound,NUninsured_CI_UpperBound,time,State_Code,County_Code
"dawson, ga",15662,15360,15964,3159,2857,3461,2015,13,085
"decatur, ga",17785,17418,18152,4013,3646,4380,2015,13,087
"dekalb, ga",534343,528665,540021,108525,102847,114203,2015,13,089
"dodge, ga",13420,13159,13681,2600,2339,2861,2015,13,091
"dooly, ga",7912,7728,8096,1967,1783,2151,2015,13,093
"dougherty, ga",62365,61219,63511,12617,11471,13763,2015,13,095
"douglas, ga",105644,104026,107262,18999,17381,20617,2015,13,097
"early, ga",7136,7003,7269,1283,1150,1416,2015,13,099
"echols, ga",2552,2464,2640,973,885,1061,2015,13,101
"effingham, ga",44161,43558,44764,6332,5729,6935,2015,13,103
"elbert, ga",12615,12354,12876,2765,2504,3026,2015,13,105
"emanuel, ga",15354,15058,15650,2875,2579,3171,2015,13,107
"evans, ga",6930,6770,7090,1705,1545,1865,2015,13,109
"fannin, ga",14202,13877,14527,3583,3258,3908,2015,13,111
"fayette, ga",81539,80676,82402,10067,9204,10930,2015,13,113
"floyd, ga",63943,62834,65052,13654,12545,14763,2015,13,115
"forsyth, ga",168515,167018,170012,19860,18363,21357,2015,13,117
"franklin, ga",14223,13933,14513,3219,2929,3509,2015,13,119
"fulton, ga",749716,743256,756176,121648,115188,128108,2015,13,121
"gilmer, ga",17553,17123,17983,5056,4626,5486,2015,13,123
"glascock, ga",2220,2182,2258,313,275,351,2015,13,125
"glynn, ga",55905,54912,56898,11692,10699,12685,2015,13,127
"gordon, ga",38731,37930,39532,9327,8526,10128,2015,13,129
"grady, ga",16052,15657,16447,4611,4216,5006,2015,13,131
"greene, ga",9580,9373,9787,2356,2149,2563,2015,13,133
"gwinnett, ga",664680,657887,671473,143838,137045,150631,2015,13,135
"habersham, ga",26906,26338,27474,6858,6290,7426,2015,13,137
"hall, ga",128505,126300,130710,34845,32640,37050,2015,13,139
"hancock, ga",4816,4722,4910,796,702,890,2015,13,141
"haralson, ga",20485,20140,20830,3578,3233,3923,2015,13,143
"harris, ga",24379,24085,24673,2817,2523,3111,2015,13,145
"hart, ga",16317,16001,16633,3303,2987,3619,2015,13,147
"heard, ga",8143,7996,8290,1475,1328,1622,2015,13,149
"henry, ga",168752,166708,170796,24801,22757,26845,2015,13,151
"houston, ga",114197,112694,115700,16425,14922,17928,2015,13,153
"irwin, ga",5870,5756,5984,1040,926,1154,2015,13,155
"jackson, ga",45694,44933,46455,8570,7809,9331,2015,13,157
"jasper, ga",9351,9158,9544,2023,1830,2216,2015,13,159
"jeff davis, ga",10179,9955,10403,2435,2211,2659,2015,13,161
"jefferson, ga",10308,10087,10529,2429,2208,2650,2015,13,163
"jenkins, ga",5255,5138,5372,1097,980,1214,2015,13,165
"johnson, ga",5463,5358,5568,1017,912,1122,2015,13,167
"jones, ga",20679,20360,20998,3115,2796,3434,2015,13,169
"lamar, ga",12071,11853,12289,2044,1826,2262,2015,13,171
"lanier, ga",7279,7098,7460,1494,1313,1675,2015,13,173
"laurens, ga",33240,32726,33754,5773,5259,6287,2015,13,175
"lee, ga",22099,21786,22412,3060,2747,3373,2015,13,177
"liberty, ga",47840,47074,48606,6911,6145,7677,2015,13,179
"lincoln, ga",4983,4880,5086,985,882,1088,2015,13,181
"long, ga",13307,12999,13615,2724,2416,3032,2015,13,183
"lowndes, ga",78713,77309,80117,15875,14471,17279,2015,13,185
"lumpkin, ga",19333,18894,19772,4528,4089,4967,2015,13,187
"mcduffie, ga",14999,14716,15282,2774,2491,3057,2015,13,189
"mcintosh, ga",8963,8783,9143,1774,1594,1954,2015,13,191
"macon, ga",7868,7678,8058,1879,1689,2069,2015,13,193
"madison, ga",19301,18922,19680,4467,4088,4846,2015,13,195
"marion, ga",5842,5709,5975,1264,1131,1397,2015,13,197
"meriwether, ga",14086,13804,14368,2891,2609,3173,2015,13,199
"miller, ga",3808,3727,3889,795,714,876,2015,13,201
"mitchell, ga",13968,13685,14251,3037,2754,3320,2015,13,205
"monroe, ga",18279,17963,18595,3146,2830,3462,2015,13,207
"montgomery, ga",5597,5478,5716,1190,1071,1309,2015,13,209
"morgan, ga",12393,12183,12603,2212,2002,2422,2015,13,211
"murray, ga",27115,26517,27713,6727,6129,7325,2015,13,213
"muscogee, ga",145635,143766,147504,22660,20791,24529,2015,13,215
"newton, ga",77498,76325,78671,13743,12570,14916,2015,13,217
"oconee, ga",27403,27071,27735,3510,3178,3842,2015,13,219
"oglethorpe, ga",10035,9840,10230,2067,1872,2262,2015,13,221
"paulding, ga",119993,118501,121485,17336,15844,18828,2015,13,223
"peach, ga",18273,17909,18637,3890,3526,4254,2015,13,225
"pickens, ga",19943,19587,20299,3903,3547,4259,2015,13,227
"pierce, ga",13086,12828,13344,2817,2559,3075,2015,13,229
"pike, ga",12747,12527,12967,2340,2120,2560,2015,13,231
"polk, ga",28483,27901,29065,6380,5798,6962,2015,13,233
"pulaski, ga",6637,6495,6779,1404,1262,1546,2015,13,235
"putnam, ga",13676,13406,13946,2794,2524,3064,2015,13,237
"quitman, ga",1316,1282,1350,316,282,350,2015,13,239
"rabun, ga",9273,9052,9494,2578,2357,2799,2015,13,241
"randolph, ga",4455,4359,4551,863,767,959,2015,13,243
"richmond, ga",141796,139811,143781,23774,21789,25759,2015,13,245
"rockdale, ga",64110,63055,65165,12308,11253,13363,2015,13,247
"schley, ga",3612,3534,3690,776,698,854,2015,13,249
"screven, ga",9493,9307,9679,1830,1644,2016,2015,13,251
"seminole, ga",5642,5530,5754,1063,951,1175,2015,13,253
"spalding, ga",44289,43518,45060,8150,7379,8921,2015,13,255
"stephens, ga",17146,16840,17452,3108,2802,3414,2015,13,257
"stewart, ga",2694,2625,2763,652,583,721,2015,13,259
"sumter, ga",20428,20019,20837,3976,3567,4385,2015,13,261
"talbot, ga",4158,4065,4251,902,809,995,2015,13,263
"taliaferro, ga",999,972,1026,248,221,275,2015,13,265
"tattnall, ga",14094,13778,14410,3461,3145,3777,2015,13,267
"taylor, ga",5480,5361,5599,1170,1051,1289,2015,13,269
"telfair, ga",8609,8429,8789,1620,1440,1800,2015,13,271
"terrell, ga",5933,5803,6063,1254,1124,1384,2015,13,273
"thomas, ga",30834,30295,31373,5891,5352,6430,2015,13,275
"tift, ga",26931,26354,27508,6522,5945,7099,2015,13,277
"toombs, ga",18415,18024,18806,4368,3977,4759,2015,13,279
"towns, ga",5391,5278,5504,1129,1016,1242,2015,13,281
"treutlen, ga",4546,4453,4639,868,775,961,2015,13,283
"troup, ga",49609,48767,50451,8441,7599,9283,2015,13,285
"turner, ga",5122,5005,5239,1210,1093,1327,2015,13,287
"twiggs, ga",5517,5399,5635,1058,940,1176,2015,13,289
"union, ga",12345,12099,12591,2551,2305,2797,2015,13,291
"upson, ga",17858,17515,18201,3444,3101,3787,2015,13,293
"walker, ga",47536,46774,48298,8018,7256,8780,2015,13,295
"walton, ga",64612,63697,65527,10551,9636,11466,2015,13,297
"ware, ga",22934,22500,23368,4790,4356,5224,2015,13,299
"warren, ga",3563,3486,3640,706,629,783,2015,13,301
"washington, ga",13415,13168,13662,2277,2030,2524,2015,13,303
"wayne, ga",19842,19448,20236,3799,3405,4193,2015,13,305
"webster, ga",1755,1718,1792,339,302,376,2015,13,307
"wheeler, ga",3627,3549,3705,723,645,801,2015,13,309
"white, ga",18362,18009,18715,3461,3108,3814,2015,13,311
"whitfield, ga",69498,68031,70965,19941,18474,21408,2015,13,313
"wilcox, ga",4613,4516,4710,937,840,1034,2015,13,315
"wilkes, ga",6234,6096,6372,1402,1264,1540,2015,13,317
"wilkinson, ga",6313,6200,6426,1098,985,1211,2015,13,319
"worth, ga",14011,13717,14305,2939,2645,3233,2015,13,321
"hawaii, hi",150361,149313,151409,9414,8366,10462,2015,15,001
"honolulu, hi",771279,769357,773201,35329,33407,37251,2015,15,003
"kauai, hi",55370,54949,55791,3056,2635,3477,2015,15,007
"maui, hi",130180,129304,131056,7500,6624,8376,2015,15,009
"ada, id",335265,332774,337756,35031,32540,37522,2015,16,001
"adams, id",2356,2303,2409,440,387,493,2015,16,003
"bannock, id",62690,61923,63457,8107,7340,8874,2015,16,005
"bear lake, id",4204,4144,4264,514,454,574,2015,16,007
"benewah, id",5893,5780,6006,1103,990,1216,2015,16,009
"bingham, id",32379,31811,32947,6168,5600,6736,2015,16,011
"blaine, id",14942,14637,15247,3045,2740,3350,2015,16,013
"boise, id",4680,4596,4764,727,643,811,2015,16,015
"bonner, id",27979,27542,28416,4224,3787,4661,2015,16,017
"bonneville, id",84445,83418,85472,11101,10074,12128,2015,16,019
"boundary, id",7363,7207,7519,1488,1332,1644,2015,16,021
"butte, id",1718,1687,1749,258,227,289,2015,16,023
"camas, id",653,634,672,184,165,203,2015,16,025
"canyon, id",148460,146449,150471,27700,25689,29711,2015,16,027
"caribou, id",4965,4897,5033,589,521,657,2015,16,029
"cassia, id",16233,15884,16582,3627,3278,3976,2015,16,031
"clark, id",541,521,561,199,179,219,2015,16,033
"clearwater, id",4949,4866,5032,736,653,819,2015,16,035
"custer, id",2615,2568,2662,407,360,454,2015,16,037
"elmore, id",18921,18587,19255,2952,2618,3286,2015,16,039
"franklin, id",9649,9485,9813,1516,1352,1680,2015,16,041
"fremont, id",8601,8436,8766,1628,1463,1793,2015,16,043
"gem, id",11042,10838,11246,1919,1715,2123,2015,16,045
"gooding, id",9782,9533,10031,2743,2494,2992,2015,16,047
"idaho, id",10011,9823,10199,1734,1546,1922,2015,16,049
"jefferson, id",20775,20446,21104,3085,2756,3414,2015,16,051
"jerome, id",15511,15138,15884,4146,3773,4519,2015,16,053
"kootenai, id",108690,107377,110003,14296,12983,15609,2015,16,055
"latah, id",27930,27526,28334,3131,2727,3535,2015,16,057
"lemhi, id",4694,4603,4785,786,695,877,2015,16,059
"lewis, id",2337,2289,2385,448,400,496,2015,16,061
"lincoln, id",3674,3584,3764,861,771,951,2015,16,063
"madison, id",31821,31385,32257,3177,2741,3613,2015,16,065
"minidoka, id",13702,13408,13996,3302,3008,3596,2015,16,067
"nez perce, id",28239,27863,28615,3569,3193,3945,2015,16,069
"oneida, id",3009,2960,3058,404,355,453,2015,16,071
"owyhee, id",6942,6740,7144,2246,2044,2448,2015,16,073
"payette, id",15862,15575,16149,2826,2539,3113,2015,16,075
"power, id",5273,5153,5393,1196,1076,1316,2015,16,077
"shoshone, id",8278,8144,8412,1242,1108,1376,2015,16,079
"teton, id",7721,7529,7913,1873,1681,2065,2015,16,081
"twin falls, id",58627,57676,59578,10325,9374,11276,2015,16,083
"valley, id",6749,6622,6876,1057,930,1184,2015,16,085
"washington, id",6196,6061,6331,1316,1181,1451,2015,16,087
"adams, il",50381,50029,50733,2963,2611,3315,2015,17,001
"alexander, il",5031,4980,5082,369,318,420,2015,17,003
"bond, il",11562,11469,11655,744,651,837,2015,17,005
"boone, il",42087,41677,42497,3609,3199,4019,2015,17,007
"brown, il",3681,3656,3706,182,157,207,2015,17,009
"bureau, il",24903,24708,25098,1714,1519,1909,2015,17,011
"calhoun, il",3543,3516,3570,217,190,244,2015,17,013
"carroll, il",10301,10211,10391,719,629,809,2015,17,015
"cass, il",9745,9632,9858,892,779,1005,2015,17,017
"champaign, il",159071,157769,160373,11185,9883,12487,2015,17,019
"christian, il",24449,24275,24623,1462,1288,1636,2015,17,021
"clark, il",12188,12094,12282,706,612,800,2015,17,023
"clay, il",10083,9995,10171,664,576,752,2015,17,025
"clinton, il",28516,28342,28690,1420,1246,1594,2015,17,027
"coles, il",38577,38222,38932,2532,2177,2887,2015,17,029
"cook, il",3994412,3982992,4005832,475088,463668,486508,2015,17,031
"crawford, il",13716,13616,13816,797,697,897,2015,17,033
"cumberland, il",8384,8315,8453,536,467,605,2015,17,035
"dekalb, il",80652,79902,81402,6088,5338,6838,2015,17,037
"de witt, il",12494,12412,12576,632,550,714,2015,17,039
"douglas, il",14971,14796,15146,1487,1312,1662,2015,17,041
"dupage, il",748413,745023,751803,47224,43834,50614,2015,17,043
"edgar, il",13059,12944,13174,919,804,1034,2015,17,045
"edwards, il",4896,4855,4937,316,275,357,2015,17,047
"effingham, il",27018,26850,27186,1337,1169,1505,2015,17,049
"fayette, il",15213,15065,15361,1271,1123,1419,2015,17,051
"ford, il",10242,10156,10328,689,603,775,2015,17,053
"franklin, il",29122,28847,29397,2303,2028,2578,2015,17,055
"fulton, il",24681,24474,24888,1727,1520,1934,2015,17,057
"gallatin, il",3765,3728,3802,283,246,320,2015,17,059
"greene, il",9949,9867,10031,677,595,759,2015,17,061
"grundy, il",41636,41384,41888,2147,1895,2399,2015,17,063
"hamilton, il",6105,6053,6157,403,351,455,2015,17,065
"hancock, il",13257,13154,13360,816,713,919,2015,17,067
"hardin, il",2858,2830,2886,218,190,246,2015,17,069
"henderson, il",4997,4953,5041,342,298,386,2015,17,071
"henry, il",37404,37143,37665,2282,2021,2543,2015,17,073
"iroquois, il",20821,20630,21012,1690,1499,1881,2015,17,075
"jackson, il",44484,43995,44973,3535,3046,4024,2015,17,077
"jasper, il",7313,7249,7377,512,448,576,2015,17,079
"jefferson, il",27765,27561,27969,1665,1461,1869,2015,17,081
"jersey, il",16958,16847,17069,883,772,994,2015,17,083
"jo daviess, il",15477,15360,15594,1017,900,1134,2015,17,085
"johnson, il",8084,8024,8144,470,410,530,2015,17,087
"kane, il",415293,411989,418597,46378,43074,49682,2015,17,089
"kankakee, il",83855,83151,84559,6396,5692,7100,2015,17,091
"kendall, il",106353,105717,106989,5402,4766,6038,2015,17,093
"knox, il",35543,35256,35830,2257,1970,2544,2015,17,095
"lake, il",551899,548485,555313,48591,45177,52005,2015,17,097
"la salle, il",83265,82632,83898,5778,5145,6411,2015,17,099
"lawrence, il",10598,10506,10690,668,576,760,2015,17,101
"lee, il",24384,24212,24556,1417,1245,1589,2015,17,103
"livingston, il",26463,26273,26653,1596,1406,1786,2015,17,105
"logan, il",19505,19384,19626,979,858,1100,2015,17,107
"mcdonough, il",21418,21193,21643,1574,1349,1799,2015,17,109
"mchenry, il",251718,250229,253207,15936,14447,17425,2015,17,111
"mclean, il",136384,135591,137177,6718,5925,7511,2015,17,113
"macon, il",79866,79292,80440,4965,4391,5539,2015,17,115
"macoupin, il",34497,34238,34756,2223,1964,2482,2015,17,117
"madison, il",209379,208043,210715,12404,11068,13740,2015,17,119
"marion, il",28775,28552,28998,1963,1740,2186,2015,17,121
"marshall, il",8738,8677,8799,492,431,553,2015,17,123
"mason, il",10120,10033,10207,711,624,798,2015,17,125
"massac, il",10895,10804,10986,719,628,810,2015,17,127
"menard, il",9592,9531,9653,488,427,549,2015,17,129
"mercer, il",11856,11776,11936,634,554,714,2015,17,131
"monroe, il",27223,27085,27361,1107,969,1245,2015,17,133
"montgomery, il",20457,20306,20608,1256,1105,1407,2015,17,135
"morgan, il",24595,24419,24771,1381,1205,1557,2015,17,137
"moultrie, il",11139,11030,11248,861,752,970,2015,17,139
"ogle, il",39682,39377,39987,2672,2367,2977,2015,17,141
"peoria, il",144895,143948,145842,8887,7940,9834,2015,17,143
"perry, il",14588,14474,14702,880,766,994,2015,17,145
"piatt, il",12709,12629,12789,643,563,723,2015,17,147
"pike, il",11440,11339,11541,848,747,949,2015,17,149
"pope, il",2872,2843,2901,225,196,254,2015,17,151
"pulaski, il",4133,4090,4176,322,279,365,2015,17,153
"putnam, il",4238,4207,4269,259,228,290,2015,17,155
"randolph, il",21804,21650,21958,1230,1076,1384,2015,17,157
"richland, il",11988,11892,12084,728,632,824,2015,17,159
"rock island, il",108515,107741,109289,7436,6662,8210,2015,17,161
"st. clair, il",208876,207346,210406,14005,12475,15535,2015,17,163
"saline, il",18076,17923,18229,1176,1023,1329,2015,17,165
"sangamon, il",156330,155484,157176,8245,7399,9091,2015,17,167
"schuyler, il",5225,5172,5278,393,340,446,2015,17,169
"scott, il",3892,3862,3922,227,197,257,2015,17,171
"shelby, il",16126,15999,16253,1033,906,1160,2015,17,173
"stark, il",4080,4048,4112,262,230,294,2015,17,175
"stephenson, il",33597,33337,33857,2114,1854,2374,2015,17,177
"tazewell, il",104658,104120,105196,4773,4235,5311,2015,17,179
"union, il",12825,12707,12943,982,864,1100,2015,17,181
"vermilion, il",58840,58374,59306,3869,3403,4335,2015,17,183
"wabash, il",8775,8705,8845,543,473,613,2015,17,185
"warren, il",12230,12099,12361,1024,893,1155,2015,17,187
"washington, il",10934,10857,11011,601,524,678,2015,17,189
"wayne, il",12251,12146,12356,837,732,942,2015,17,191
"white, il",10396,10315,10477,650,569,731,2015,17,193
"whiteside, il",42607,42255,42959,2918,2566,3270,2015,17,195
"will, il",563487,560653,566321,36123,33289,38957,2015,17,197
"williamson, il",50734,50361,51107,2960,2587,3333,2015,17,199
"winnebago, il",220725,219146,222304,17162,15583,18741,2015,17,201
"woodford, il",30812,30643,30981,1366,1197,1535,2015,17,203
"adams, in",25681,25253,26109,3862,3434,4290,2015,18,001
"allen, in",277009,274259,279759,37602,34852,40352,2015,18,003
"bartholomew, in",61250,60546,61954,6974,6270,7678,2015,18,005
"benton, in",6328,6230,6426,888,790,986,2015,18,007
"blackford, in",8647,8531,8763,1006,890,1122,2015,18,009
"boone, in",51101,50672,51530,4070,3641,4499,2015,18,011
"brown, in",10159,10000,10318,1473,1314,1632,2015,18,013
"carroll, in",14291,14088,14494,1890,1687,2093,2015,18,015
"cass, in",26542,26092,26992,4568,4118,5018,2015,18,017
"clark, in",87130,86098,88162,10404,9372,11436,2015,18,019
"clay, in",19657,19425,19889,2153,1921,2385,2015,18,021
"clinton, in",23504,23161,23847,3476,3133,3819,2015,18,023
"crawford, in",7497,7384,7610,1027,914,1140,2015,18,025
"daviess, in",23047,22591,23503,4644,4188,5100,2015,18,027
"dearborn, in",37769,37394,38144,3515,3140,3890,2015,18,029
"decatur, in",20007,19758,20256,2169,1920,2418,2015,18,031
"de kalb, in",32305,31913,32697,3634,3242,4026,2015,18,033
"delaware, in",79859,78841,80877,9907,8889,10925,2015,18,035
"dubois, in",31729,31352,32106,3494,3117,3871,2015,18,037
"elkhart, in",144892,142653,147131,27967,25728,30206,2015,18,039
"fayette, in",16496,16251,16741,2287,2042,2532,2015,18,041
"floyd, in",58974,58401,59547,5680,5107,6253,2015,18,043
"fountain, in",11875,11719,12031,1436,1280,1592,2015,18,045
"franklin, in",17041,16813,17269,2082,1854,2310,2015,18,047
"fulton, in",14214,13965,14463,2277,2028,2526,2015,18,049
"gibson, in",25301,25044,25558,2376,2119,2633,2015,18,051
"grant, in",45533,44969,46097,5412,4848,5976,2015,18,053
"greene, in",23046,22712,23380,3176,2842,3510,2015,18,055
"hamilton, in",258547,256985,260109,17689,16127,19251,2015,18,057
"hancock, in",56468,55971,56965,4617,4120,5114,2015,18,059
"harrison, in",29612,29272,29952,3176,2836,3516,2015,18,061
"hendricks, in",124688,123616,125760,10269,9197,11341,2015,18,063
"henry, in",32730,32328,33132,3935,3533,4337,2015,18,065
"howard, in",60019,59359,60679,6451,5791,7111,2015,18,067
"huntington, in",26468,26124,26812,3202,2858,3546,2015,18,069
"jackson, in",32736,32309,33163,4151,3724,4578,2015,18,071
"jasper, in",24415,24112,24718,2848,2545,3151,2015,18,073
"jay, in",15441,15220,15662,1968,1747,2189,2015,18,075
"jefferson, in",22500,22199,22801,2656,2355,2957,2015,18,077
"jennings, in",20872,20586,21158,2519,2233,2805,2015,18,079
"johnson, in",114824,113637,116011,12030,10843,13217,2015,18,081
"knox, in",26117,25784,26450,3146,2813,3479,2015,18,083
"kosciusko, in",57016,56252,57780,8238,7474,9002,2015,18,085
"lagrange, in",24897,24105,25689,8734,7942,9526,2015,18,087
"lake, in",361286,358120,364452,47220,44054,50386,2015,18,089
"la porte, in",77199,76307,78091,9456,8564,10348,2015,18,091
"lawrence, in",32218,31760,32676,4389,3931,4847,2015,18,093
"madison, in",90811,89828,91794,10804,9821,11787,2015,18,095
"marion, in",701806,696031,707581,111205,105430,116980,2015,18,097
